ano,semestre,pp,aprov,reprov,nao_comp,total,p_aprov,p_reprov,p_naocomp,cod_municipio
2017,1,N,3,3,21,27,11.1111111111,11.1111111111,77.7777777778,5208905
2017,1,N,30,1,3,34,88.2352941176,2.9411764706,8.8235294118,5209101
2017,1,N,5,3,0,8,62.5,37.5,0,5209150
2017,1,N,11,4,1,16,68.75,25,6.25,5209200
2017,1,S,7,0,0,7,100,0,0,5209291
2017,1,N,8,2,0,10,80,20,0,5209408
2017,1,N,12,1,0,13,92.3076923077,7.6923076923,0,5209457
2017,1,N,11,2,0,13,84.6153846154,15.3846153846,0,5209606
2017,1,S,15,3,10,28,53.5714285714,10.7142857143,35.7142857143,5209705
2017,1,N,8,1,0,9,88.8888888889,11.1111111111,0,5209804
2017,1,N,10,2,0,12,83.3333333333,16.6666666667,0,5209903
2017,1,NA,0,0,0,0,-1,-1,-1,5209937
2017,1,S,6,1,5,12,50,8.3333333333,41.6666666667,5209952
2017,1,S,22,1,0,23,95.652173913,4.347826087,0,5210000
2017,1,N,11,0,4,15,73.3333333333,0,26.6666666667,5210109
2017,1,S,10,0,0,10,100,0,0,5210158
2017,1,S,21,1,1,23,91.3043478261,4.347826087,4.347826087,5210208
2017,1,S,5,0,0,5,100,0,0,5210307
2017,1,S,36,4,3,43,83.7209302326,9.3023255814,6.976744186,5210406
2017,1,S,9,0,0,9,100,0,0,5210562
2017,1,N,2,4,0,6,33.3333333333,66.6666666667,0,5210604
2017,1,S,19,0,0,19,100,0,0,5210802
2017,1,S,6,5,0,11,54.5454545455,45.4545454545,0,5210901
2017,1,S,11,3,0,14,78.5714285714,21.4285714286,0,5211008
2017,1,S,25,0,0,25,100,0,0,5211206
2017,1,N,15,4,2,21,71.4285714286,19.0476190476,9.5238095238,5211305
2017,1,S,11,0,0,11,100,0,0,5211404
2017,1,N,18,21,0,39,46.1538461538,53.8461538462,0,5211503
2017,1,N,9,3,2,14,64.2857142857,21.4285714286,14.2857142857,5211602
2017,1,S,11,5,1,17,64.7058823529,29.4117647059,5.8823529412,5211701
2017,1,S,19,6,26,51,37.2549019608,11.7647058824,50.9803921569,5211800
2017,1,S,60,16,9,85,70.5882352941,18.8235294118,10.5882352941,5211909
2017,1,S,2,6,0,8,25,75,0,5212006
2017,1,S,5,1,0,6,83.3333333333,16.6666666667,0,5212055
2017,1,S,9,1,0,10,90,10,0,5212105
2017,1,S,30,5,0,35,85.7142857143,14.2857142857,0,5212204
2017,1,S,5,3,0,8,62.5,37.5,0,5212253
2017,1,S,7,4,4,15,46.6666666667,26.6666666667,26.6666666667,5212303
2017,1,N,52,21,2,75,69.3333333333,28,2.6666666667,5212501
2017,1,S,8,1,0,9,88.8888888889,11.1111111111,0,5212600
2017,1,S,6,4,0,10,60,40,0,5212709
2017,1,S,12,2,0,14,85.7142857143,14.2857142857,0,5212808
2017,1,S,4,0,0,4,100,0,0,5212907
2017,1,S,4,1,5,10,40,10,50,5212956
2017,1,S,6,5,2,13,46.1538461538,38.4615384615,15.3846153846,5213004
2017,1,S,0,8,0,8,0,100,0,5213053
2017,1,S,43,6,12,61,70.4918032787,9.8360655738,19.6721311475,5213087
2017,1,S,35,0,3,38,92.1052631579,0,7.8947368421,5213103
2017,1,N,0,0,1,1,0,0,100,5213400
2017,1,S,2,6,4,12,16.6666666667,50,33.3333333333,5213509
2017,1,S,20,4,3,27,74.0740740741,14.8148148148,11.1111111111,5213707
2017,1,S,30,5,2,37,81.0810810811,13.5135135135,5.4054054054,5213756
2017,1,N,14,2,2,18,77.7777777778,11.1111111111,11.1111111111,5213772
2017,1,N,26,5,1,32,81.25,15.625,3.125,5213806
2017,1,N,4,3,0,7,57.1428571429,42.8571428571,0,5213855
2017,1,N,16,2,3,21,76.1904761905,9.5238095238,14.2857142857,5213905
2017,1,S,23,2,0,25,92,8,0,5214002
2017,1,S,8,2,2,12,66.6666666667,16.6666666667,16.6666666667,5214051
2017,1,S,3,5,1,9,33.3333333333,55.5555555556,11.1111111111,5214101
2017,1,N,5,3,1,9,55.5555555556,33.3333333333,11.1111111111,5214408
2017,1,S,9,3,1,13,69.2307692308,23.0769230769,7.6923076923,5214507
2017,1,S,0,24,50,74,0,32.4324324324,67.5675675676,5214606
2017,1,S,6,3,1,10,60,30,10,5214705
2017,1,S,4,0,0,4,100,0,0,5214804
2017,1,S,12,2,4,18,66.6666666667,11.1111111111,22.2222222222,5214838
2017,1,S,12,2,0,14,85.7142857143,14.2857142857,0,5214861
2017,1,S,1,3,5,9,11.1111111111,33.3333333333,55.5555555556,5214879
2017,1,N,3,1,0,4,75,25,0,5214903
2017,1,S,2,3,1,6,33.3333333333,50,16.6666666667,5215009
2017,1,N,13,0,0,13,100,0,0,5215207
2017,1,S,47,25,2,74,63.5135135135,33.7837837838,2.7027027027,5215231
2017,1,S,9,0,2,11,81.8181818182,0,18.1818181818,5215256
2017,1,S,5,2,20,27,18.5185185185,7.4074074074,74.0740740741,5215306
2017,1,N,10,5,1,16,62.5,31.25,6.25,5215405
2017,1,N,13,0,0,13,100,0,0,5215504
2017,1,S,27,15,6,48,56.25,31.25,12.5,5215603
2017,1,N,13,0,0,13,100,0,0,5215652
2017,1,N,28,0,12,40,70,0,30,5215702
2017,1,N,0,0,1,1,0,0,100,5215801
2017,1,N,13,0,0,13,100,0,0,5215900
2017,1,S,8,0,0,8,100,0,0,5216007
2017,1,N,8,3,0,11,72.7272727273,27.2727272727,0,5216304
2017,1,S,27,0,0,27,100,0,0,5216403
2017,1,S,9,6,1,16,56.25,37.5,6.25,5216452
2017,1,N,12,2,0,14,85.7142857143,14.2857142857,0,5216809
2017,1,S,2,1,5,8,25,12.5,62.5,5216908
2017,1,S,22,1,0,23,95.652173913,4.347826087,0,5217104
2017,1,S,3,8,2,13,23.0769230769,61.5384615385,15.3846153846,5217203
2017,1,N,28,10,5,43,65.1162790698,23.2558139535,11.6279069767,5217302
2017,1,N,12,3,0,15,80,20,0,5217401
2017,1,N,35,12,9,56,62.5,21.4285714286,16.0714285714,5217609
2017,1,N,22,9,1,32,68.75,28.125,3.125,5217708
2017,1,S,28,14,1,43,65.1162790698,32.5581395349,2.3255813953,5218003
2017,1,S,6,0,0,6,100,0,0,5218052
2017,1,S,10,0,0,10,100,0,0,5218102
2017,1,N,24,4,2,30,80,13.3333333333,6.6666666667,5218300
2017,1,S,7,3,5,15,46.6666666667,20,33.3333333333,5218391
2017,1,N,44,10,2,56,78.5714285714,17.8571428571,3.5714285714,5218508
2017,1,S,6,2,0,8,75,25,0,5218607
2017,1,S,2,4,0,6,33.3333333333,66.6666666667,0,5218706
2017,1,N,5,3,0,8,62.5,37.5,0,5218789
2017,1,S,158,0,4,162,97.5308641975,0,2.4691358025,5218805
2017,1,S,25,0,0,25,100,0,0,5218904
2017,1,S,5,1,1,7,71.4285714286,14.2857142857,14.2857142857,5219001
2017,1,N,8,1,3,12,66.6666666667,8.3333333333,25,5219100
2017,1,S,16,3,0,19,84.2105263158,15.7894736842,0,5219209
2017,1,S,13,0,2,15,86.6666666667,0,13.3333333333,5219258
2017,1,S,21,0,1,22,95.4545454545,0,4.5454545455,5219308
2017,1,S,15,2,0,17,88.2352941176,11.7647058824,0,5219357
2017,1,S,9,0,0,9,100,0,0,5219407
2017,1,S,15,0,0,15,100,0,0,5219456
2017,1,S,3,2,0,5,60,40,0,5219506
2017,1,S,9,0,0,9,100,0,0,5219605
2017,1,NA,0,0,0,0,-1,-1,-1,5219704
2017,1,S,9,4,0,13,69.2307692308,30.7692307692,0,5219712
2017,1,N,4,1,2,7,57.1428571429,14.2857142857,28.5714285714,5219738
2017,1,N,3,36,4,43,6.976744186,83.7209302326,9.3023255814,5219753
2017,1,S,0,14,7,21,0,66.6666666667,33.3333333333,5219803
2017,1,S,8,2,0,10,80,20,0,5219902
2017,1,N,5,3,2,10,50,30,20,5220058
2017,1,S,2,2,0,4,50,50,0,5220009
2017,1,S,13,0,4,17,76.4705882353,0,23.5294117647,5220108
2017,1,N,0,1,0,1,0,100,0,5220157
2017,1,S,29,7,3,39,74.358974359,17.9487179487,7.6923076923,5220207
2017,1,S,12,1,4,17,70.5882352941,5.8823529412,23.5294117647,5220264
2017,1,S,6,0,0,6,100,0,0,5220280
2017,1,N,13,0,2,15,86.6666666667,0,13.3333333333,5220405
2017,1,N,31,3,1,35,88.5714285714,8.5714285714,2.8571428571,5220454
2017,1,N,1,8,8,17,5.8823529412,47.0588235294,47.0588235294,5220504
2017,1,S,18,9,5,32,56.25,28.125,15.625,5220603
2017,1,S,2,2,1,5,40,40,20,5220686
2017,1,S,4,0,2,6,66.6666666667,0,33.3333333333,5220702
2017,1,S,5,0,0,5,100,0,0,5221007
2017,1,NA,0,0,0,0,-1,-1,-1,5221080
2017,1,S,3,0,2,5,60,0,40,5221197
2017,1,N,8,0,0,8,100,0,0,5221304
2017,1,S,14,1,0,15,93.3333333333,6.6666666667,0,5221403
2017,1,N,9,0,1,10,90,0,10,5221452
2017,1,N,11,3,0,14,78.5714285714,21.4285714286,0,5221502
2017,1,S,6,3,2,11,54.5454545455,27.2727272727,18.1818181818,5221551
2017,1,S,11,2,3,16,68.75,12.5,18.75,5221577
2017,1,N,12,11,0,23,52.1739130435,47.8260869565,0,5221601
2017,1,N,8,5,1,14,57.1428571429,35.7142857143,7.1428571429,5221700
2017,1,S,9,0,2,11,81.8181818182,0,18.1818181818,5221809
2017,1,S,15,11,6,32,46.875,34.375,18.75,5221858
2017,1,S,7,0,1,8,87.5,0,12.5,5221908
2017,1,S,27,3,0,30,90,10,0,5222005
2017,1,N,0,0,5,5,0,0,100,5222054
2017,1,N,2,2,1,5,40,40,20,5222203
2017,1,S,19,1,0,20,95,5,0,5222302
2017,2,N,3,0,3,6,50,0,50,5200050
2017,2,S,24,0,5,29,82.7586206897,0,17.2413793103,5200100
2017,2,S,10,1,3,14,71.4285714286,7.1428571429,21.4285714286,5200134
2017,2,N,4,0,1,5,80,0,20,5200159
2017,2,N,17,0,0,17,100,0,0,5200175
2017,2,N,6,0,2,8,75,0,25,5200209
2017,2,N,22,12,1,35,62.8571428571,34.2857142857,2.8571428571,5200258
2017,2,S,27,3,0,30,90,10,0,5200308
2017,2,N,5,0,1,6,83.3333333333,0,16.6666666667,5200506
2017,2,N,9,2,0,11,81.8181818182,18.1818181818,0,5200555
2017,2,N,9,2,2,13,69.2307692308,15.3846153846,15.3846153846,5200605
2017,2,S,5,1,1,7,71.4285714286,14.2857142857,14.2857142857,5200803
2017,2,S,7,6,0,13,53.8461538462,46.1538461538,0,5200829
2017,2,N,7,0,1,8,87.5,0,12.5,5200852
2017,2,S,8,0,0,8,100,0,0,5200902
2017,2,N,30,0,0,30,100,0,0,5201108
2017,2,NA,0,0,0,0,-1,-1,-1,5201207
2017,2,N,25,0,0,25,100,0,0,5201306
2017,2,N,7,2,0,9,77.7777777778,22.2222222222,0,5201405
2017,2,S,11,0,0,11,100,0,0,5201454
2017,2,N,10,0,0,10,100,0,0,5201504
2017,2,N,5,2,2,9,55.5555555556,22.2222222222,22.2222222222,5201603
2017,2,S,5,1,0,6,83.3333333333,16.6666666667,0,5201702
2017,2,N,0,0,8,8,0,0,100,5201801
2017,2,S,12,2,0,14,85.7142857143,14.2857142857,0,5202155
2017,2,S,4,5,0,9,44.4444444444,55.5555555556,0,5202353
2017,2,S,0,9,0,9,0,100,0,5202502
2017,2,S,11,0,0,11,100,0,0,5202601
2017,2,N,4,2,1,7,57.1428571429,28.5714285714,14.2857142857,5202809
2017,2,S,3,1,2,6,50,16.6666666667,33.3333333333,5203104
2017,2,N,22,0,2,24,91.6666666667,0,8.3333333333,5203203
2017,2,S,52,1,4,57,91.2280701754,1.7543859649,7.0175438596,5203302
2017,2,S,8,3,3,14,57.1428571429,21.4285714286,21.4285714286,5203401
2017,2,S,10,9,0,19,52.6315789474,47.3684210526,0,5203500
2017,2,N,4,0,1,5,80,0,20,5203559
2017,2,N,13,0,2,15,86.6666666667,0,13.3333333333,5203575
2017,2,N,5,0,1,6,83.3333333333,0,16.6666666667,5203609
2017,2,S,4,2,3,9,44.4444444444,22.2222222222,33.3333333333,5203807
2017,2,S,11,1,0,12,91.6666666667,8.3333333333,0,5203906
2017,2,S,6,0,0,6,100,0,0,5203939
2017,2,S,6,0,0,6,100,0,0,5203962
2017,2,N,8,0,0,8,100,0,0,5204003
2017,2,S,17,0,0,17,100,0,0,5204102
2017,2,S,8,0,0,8,100,0,0,5204201
2017,2,S,16,0,0,16,100,0,0,5204250
2017,2,S,25,2,1,28,89.2857142857,7.1428571429,3.5714285714,5204300
2017,2,N,22,1,3,26,84.6153846154,3.8461538462,11.5384615385,5204409
2017,2,S,15,8,0,23,65.2173913043,34.7826086957,0,5204508
2017,2,N,6,1,1,8,75,12.5,12.5,5204557
2017,2,S,8,3,0,11,72.7272727273,27.2727272727,0,5204607
2017,2,N,10,0,0,10,100,0,0,5204656
2017,2,N,7,1,6,14,50,7.1428571429,42.8571428571,5204706
2017,2,N,10,2,1,13,76.9230769231,15.3846153846,7.6923076923,5204805
2017,2,N,6,0,0,6,100,0,0,5204854
2017,2,N,12,10,2,24,50,41.6666666667,8.3333333333,5204904
2017,2,S,7,2,0,9,77.7777777778,22.2222222222,0,5204953
2017,2,S,10,3,0,13,76.9230769231,23.0769230769,0,5205000
2017,2,S,6,2,0,8,75,25,0,5205059
2017,2,S,47,7,0,54,87.037037037,12.962962963,0,5205109
2017,2,N,11,1,0,12,91.6666666667,8.3333333333,0,5205208
2017,2,NA,0,0,0,0,-1,-1,-1,5205307
2017,2,N,12,4,2,18,66.6666666667,22.2222222222,11.1111111111,5205406
2017,2,N,10,0,4,14,71.4285714286,0,28.5714285714,5205455
2017,2,N,10,0,0,10,100,0,0,5205471
2017,2,S,17,10,6,33,51.5151515152,30.303030303,18.1818181818,5205497
2017,2,S,30,13,6,49,61.2244897959,26.5306122449,12.2448979592,5205513
2017,2,S,1,7,1,9,11.1111111111,77.7777777778,11.1111111111,5205521
2017,2,S,1,1,0,2,50,50,0,5205703
2017,2,S,21,0,0,21,100,0,0,5205802
2017,2,S,21,1,0,22,95.4545454545,4.5454545455,0,5205901
2017,2,S,13,54,10,77,16.8831168831,70.1298701299,12.987012987,5206206
2017,2,S,8,0,0,8,100,0,0,5206305
2017,2,S,39,1,2,42,92.8571428571,2.380952381,4.7619047619,5206404
2017,2,S,9,0,1,10,90,0,10,5206503
2017,2,S,6,0,0,6,100,0,0,5206602
2017,2,S,5,0,0,5,100,0,0,5206701
2017,2,S,7,0,0,7,100,0,0,5206800
2017,2,N,9,1,0,10,90,10,0,5206909
2017,2,S,5,3,0,8,62.5,37.5,0,5207105
2017,2,N,14,0,4,18,77.7777777778,0,22.2222222222,5208301
2017,2,S,9,0,1,10,90,0,10,5207253
2017,2,S,13,0,2,15,86.6666666667,0,13.3333333333,5207352
2017,2,S,8,0,0,8,100,0,0,5207402
2017,2,N,11,2,6,19,57.8947368421,10.5263157895,31.5789473684,5207501
2017,2,N,15,2,1,18,83.3333333333,11.1111111111,5.5555555556,5207535
2017,2,N,10,2,2,14,71.4285714286,14.2857142857,14.2857142857,5207600
2017,2,N,4,10,9,23,17.3913043478,43.4782608696,39.1304347826,5207808
2017,2,N,83,1,1,85,97.6470588235,1.1764705882,1.1764705882,5207907
2017,2,N,6,3,0,9,66.6666666667,33.3333333333,0,5208004
2017,2,S,8,5,0,13,61.5384615385,38.4615384615,0,5208103
2017,2,N,3,5,5,13,23.0769230769,38.4615384615,38.4615384615,5208152
2017,2,S,4,1,1,6,66.6666666667,16.6666666667,16.6666666667,5208400
2017,2,S,9,1,0,10,90,10,0,5208509
2017,2,S,41,1,0,42,97.619047619,2.380952381,0,5208608
2017,2,S,33,1,1,35,94.2857142857,2.8571428571,2.8571428571,5208707
2017,2,N,3,3,8,14,21.4285714286,21.4285714286,57.1428571429,5208806
2017,2,N,8,3,17,28,28.5714285714,10.7142857143,60.7142857143,5208905
2017,2,N,35,0,1,36,97.2222222222,0,2.7777777778,5209101
2017,2,S,6,0,0,6,100,0,0,5209150
2017,2,N,12,1,2,15,80,6.6666666667,13.3333333333,5209200
2017,2,S,7,0,0,7,100,0,0,5209291
2017,2,N,6,4,1,11,54.5454545455,36.3636363636,9.0909090909,5209408
2017,2,N,12,1,0,13,92.3076923077,7.6923076923,0,5209457
2017,2,S,8,0,2,10,80,0,20,5209606
2017,2,N,15,2,10,27,55.5555555556,7.4074074074,37.037037037,5209705
2017,2,N,10,0,0,10,100,0,0,5209804
2017,2,N,12,2,0,14,85.7142857143,14.2857142857,0,5209903
2017,2,S,7,3,1,11,63.6363636364,27.2727272727,9.0909090909,5209937
2017,2,S,5,0,6,11,45.4545454545,0,54.5454545455,5209952
2017,2,S,24,1,1,26,92.3076923077,3.8461538462,3.8461538462,5210000
2017,2,N,17,2,5,24,70.8333333333,8.3333333333,20.8333333333,5210109
2017,2,N,10,0,0,10,100,0,0,5210158
2017,2,S,23,0,0,23,100,0,0,5210208
2017,2,S,5,0,0,5,100,0,0,5210307
2017,2,S,39,0,1,40,97.5,0,2.5,5210406
2017,2,S,8,0,1,9,88.8888888889,0,11.1111111111,5210562
2017,2,S,3,2,2,7,42.8571428571,28.5714285714,28.5714285714,5210604
2017,2,N,17,1,0,18,94.4444444444,5.5555555556,0,5210802
2017,2,N,5,8,0,13,38.4615384615,61.5384615385,0,5210901
2017,2,S,15,1,0,16,93.75,6.25,0,5211008
2017,2,S,26,0,0,26,100,0,0,5211206
2017,2,S,13,1,2,16,81.25,6.25,12.5,5211305
2017,2,S,12,0,0,12,100,0,0,5211404
2017,2,S,19,20,0,39,48.7179487179,51.2820512821,0,5211503
2017,2,N,10,1,3,14,71.4285714286,7.1428571429,21.4285714286,5211602
2017,2,S,16,1,0,17,94.1176470588,5.8823529412,0,5211701
2017,2,N,37,8,5,50,74,16,10,5211800
2017,2,S,74,3,6,83,89.156626506,3.6144578313,7.2289156627,5211909
2017,2,S,5,1,2,8,62.5,12.5,25,5212006
2017,2,N,5,1,0,6,83.3333333333,16.6666666667,0,5212055
2017,2,N,10,0,0,10,100,0,0,5212105
2017,2,S,31,0,2,33,93.9393939394,0,6.0606060606,5212204
2017,2,N,5,0,0,5,100,0,0,5212253
2017,2,N,10,1,4,15,66.6666666667,6.6666666667,26.6666666667,5212303
2017,2,N,72,3,0,75,96,4,0,5212501
2017,2,S,8,0,0,8,100,0,0,5212600
2017,2,S,7,3,0,10,70,30,0,5212709
2017,2,S,14,5,0,19,73.6842105263,26.3157894737,0,5212808
2017,2,N,5,0,0,5,100,0,0,5212907
2017,2,S,8,2,1,11,72.7272727273,18.1818181818,9.0909090909,5212956
2017,2,S,7,6,0,13,53.8461538462,46.1538461538,0,5213004
2017,2,S,3,5,3,11,27.2727272727,45.4545454545,27.2727272727,5213053
2017,2,N,52,3,7,62,83.8709677419,4.8387096774,11.2903225806,5213087
2017,2,S,36,0,0,36,100,0,0,5213103
2017,2,NA,0,0,0,0,-1,-1,-1,5213400
2017,2,N,4,8,4,16,25,50,25,5213509
2017,2,N,28,3,2,33,84.8484848485,9.0909090909,6.0606060606,5213707
2017,2,S,31,2,5,38,81.5789473684,5.2631578947,13.1578947368,5213756
2017,2,N,12,3,0,15,80,20,0,5213772
2017,2,N,32,0,0,32,100,0,0,5213806
2017,2,S,5,0,2,7,71.4285714286,0,28.5714285714,5213855
2017,2,S,15,2,4,21,71.4285714286,9.5238095238,19.0476190476,5213905
2017,2,S,22,0,2,24,91.6666666667,0,8.3333333333,5214002
2017,2,S,11,2,2,15,73.3333333333,13.3333333333,13.3333333333,5214051
2017,2,S,3,4,2,9,33.3333333333,44.4444444444,22.2222222222,5214101
2017,2,N,9,0,0,9,100,0,0,5214408
2017,2,S,6,3,1,10,60,30,10,5214507
2017,2,S,1,34,123,158,0.6329113924,21.5189873418,77.8481012658,5214606
2017,2,S,7,0,1,8,87.5,0,12.5,5214705
2017,2,S,4,0,0,4,100,0,0,5214804
2017,2,S,14,1,8,23,60.8695652174,4.347826087,34.7826086957,5214838
2017,2,N,12,2,1,15,80,13.3333333333,6.6666666667,5214861
2017,2,N,2,3,3,8,25,37.5,37.5,5214879
2017,2,N,4,1,0,5,80,20,0,5214903
2017,2,S,2,2,0,4,50,50,0,5215009
2017,2,N,12,1,0,13,92.3076923077,7.6923076923,0,5215207
2017,2,S,63,2,2,67,94.0298507463,2.9850746269,2.9850746269,5215231
2017,2,S,9,0,0,9,100,0,0,5215256
2017,2,S,22,0,13,35,62.8571428571,0,37.1428571429,5215306
2017,2,N,13,0,0,13,100,0,0,5215405
2017,2,N,13,0,0,13,100,0,0,5215504
2017,2,S,25,14,6,45,55.5555555556,31.1111111111,13.3333333333,5215603
2017,2,N,14,2,0,16,87.5,12.5,0,5215652
2017,2,N,37,1,2,40,92.5,2.5,5,5215702
2017,2,S,0,0,1,1,0,0,100,5215801
2017,2,N,13,0,1,14,92.8571428571,0,7.1428571429,5215900
2017,2,S,7,0,0,7,100,0,0,5216007
2017,2,N,9,4,0,13,69.2307692308,30.7692307692,0,5216304
2017,2,S,25,1,3,29,86.2068965517,3.4482758621,10.3448275862,5216403
2017,2,S,7,5,4,16,43.75,31.25,25,5216452
2017,2,N,8,2,3,13,61.5384615385,15.3846153846,23.0769230769,5216809
2017,2,N,0,0,8,8,0,0,100,5216908
2017,2,S,31,2,1,34,91.1764705882,5.8823529412,2.9411764706,5217104
2017,2,S,3,8,3,14,21.4285714286,57.1428571429,21.4285714286,5217203
2017,2,S,16,6,22,44,36.3636363636,13.6363636364,50,5217302
2017,2,N,11,0,2,13,84.6153846154,0,15.3846153846,5217401
2017,2,N,18,12,5,35,51.4285714286,34.2857142857,14.2857142857,5217609
2017,2,S,25,4,2,31,80.6451612903,12.9032258065,6.4516129032,5217708
2017,2,S,37,3,4,44,84.0909090909,6.8181818182,9.0909090909,5218003
2017,2,S,6,0,0,6,100,0,0,5218052
2017,2,S,10,0,0,10,100,0,0,5218102
2017,2,N,28,5,1,34,82.3529411765,14.7058823529,2.9411764706,5218300
2017,2,S,8,2,1,11,72.7272727273,18.1818181818,9.0909090909,5218391
2017,2,S,42,8,0,50,84,16,0,5218508
2017,2,N,7,0,0,7,100,0,0,5218607
2017,2,N,3,2,0,5,60,40,0,5218706
2017,2,S,8,0,0,8,100,0,0,5218789
2017,2,S,154,0,4,158,97.4683544304,0,2.5316455696,5218805
2017,2,S,24,1,0,25,96,4,0,5218904
2017,2,S,6,1,0,7,85.7142857143,14.2857142857,0,5219001
2017,2,N,7,1,2,10,70,10,20,5219100
2017,2,S,15,1,0,16,93.75,6.25,0,5219209
2017,2,S,14,0,1,15,93.3333333333,0,6.6666666667,5219258
2017,2,S,30,0,2,32,93.75,0,6.25,5219308
2017,2,N,18,0,0,18,100,0,0,5219357
2017,2,S,8,1,0,9,88.8888888889,11.1111111111,0,5219407
2017,2,N,15,0,0,15,100,0,0,5219456
2017,2,S,5,0,1,6,83.3333333333,0,16.6666666667,5219506
2017,2,S,9,0,0,9,100,0,0,5219605
2017,2,S,8,0,0,8,100,0,0,5219704
2017,2,S,10,0,0,10,100,0,0,5219712
2017,2,N,6,0,1,7,85.7142857143,0,14.2857142857,5219738
2017,2,N,13,16,16,45,28.8888888889,35.5555555556,35.5555555556,5219753
2017,2,N,0,9,16,25,0,36,64,5219803
2017,2,N,8,0,0,8,100,0,0,5219902
2017,2,N,5,2,0,7,71.4285714286,28.5714285714,0,5220058
2017,2,S,2,0,1,3,66.6666666667,0,33.3333333333,5220009
2017,2,S,15,6,0,21,71.4285714286,28.5714285714,0,5220108
2017,2,N,1,0,9,10,10,0,90,5220157
2017,2,N,42,0,0,42,100,0,0,5220207
2017,2,S,17,0,0,17,100,0,0,5220264
2017,2,S,6,2,0,8,75,25,0,5220280
2017,2,N,13,0,0,13,100,0,0,5220405
2017,2,N,38,3,3,44,86.3636363636,6.8181818182,6.8181818182,5220454
2017,2,N,1,8,5,14,7.1428571429,57.1428571429,35.7142857143,5220504
2017,2,S,22,11,1,34,64.7058823529,32.3529411765,2.9411764706,5220603
2017,2,NA,0,0,0,0,-1,-1,-1,5220686
2017,2,N,5,0,1,6,83.3333333333,0,16.6666666667,5220702
2017,2,S,5,0,0,5,100,0,0,5221007
2017,2,N,0,1,0,1,0,100,0,5221080
2017,2,S,1,2,3,6,16.6666666667,33.3333333333,50,5221197
2017,2,N,8,0,0,8,100,0,0,5221304
2017,2,S,9,5,0,14,64.2857142857,35.7142857143,0,5221403
2017,2,N,10,1,0,11,90.9090909091,9.0909090909,0,5221452
2017,2,N,14,0,0,14,100,0,0,5221502
2017,2,S,8,0,1,9,88.8888888889,0,11.1111111111,5221551
2017,2,S,15,0,1,16,93.75,0,6.25,5221577
2017,2,N,19,1,0,20,95,5,0,5221601
2017,2,S,11,3,0,14,78.5714285714,21.4285714286,0,5221700
2017,2,S,11,3,0,14,78.5714285714,21.4285714286,0,5221809
2017,2,N,23,17,12,52,44.2307692308,32.6923076923,23.0769230769,5221858
2017,2,S,10,0,0,10,100,0,0,5221908
2017,2,S,33,0,0,33,100,0,0,5222005
2017,2,NA,0,0,0,0,-1,-1,-1,5222054
2017,2,N,4,1,1,6,66.6666666667,16.6666666667,16.6666666667,5222203
2017,2,S,22,1,1,24,91.6666666667,4.1666666667,4.1666666667,5222302
2018,1,S,6,2,0,8,75,25,0,5200050
2018,1,S,19,4,8,31,61.2903225806,12.9032258065,25.8064516129,5200100
2018,1,N,9,0,5,14,64.2857142857,0,35.7142857143,5200134
2018,1,N,5,0,0,5,100,0,0,5200159
2018,1,S,14,0,2,16,87.5,0,12.5,5200175
2018,1,S,7,0,2,9,77.7777777778,0,22.2222222222,5200209
2018,1,S,1,34,3,38,2.6315789474,89.4736842105,7.8947368421,5200258
2018,1,S,28,0,0,28,100,0,0,5200308
2018,1,S,5,0,0,5,100,0,0,5200506
2018,1,S,8,1,3,12,66.6666666667,8.3333333333,25,5200555
2018,1,N,3,8,0,11,27.2727272727,72.7272727273,0,5200605
2018,1,S,6,0,0,6,100,0,0,5200803
2018,1,N,6,6,1,13,46.1538461538,46.1538461538,7.6923076923,5200829
2018,1,N,5,3,0,8,62.5,37.5,0,5200852
2018,1,S,3,4,2,9,33.3333333333,44.4444444444,22.2222222222,5200902
2018,1,N,3,27,1,31,9.6774193548,87.0967741935,3.2258064516,5201108
2018,1,N,1,0,0,1,100,0,0,5201207
2018,1,N,25,0,0,25,100,0,0,5201306
2018,1,N,2,5,2,9,22.2222222222,55.5555555556,22.2222222222,5201405
2018,1,N,11,0,0,11,100,0,0,5201454
2018,1,N,8,0,1,9,88.8888888889,0,11.1111111111,5201504
2018,1,S,7,1,1,9,77.7777777778,11.1111111111,11.1111111111,5201603
2018,1,N,5,0,0,5,100,0,0,5201702
2018,1,S,10,0,3,13,76.9230769231,0,23.0769230769,5201801
2018,1,S,10,0,3,13,76.9230769231,0,23.0769230769,5202155
2018,1,N,3,3,2,8,37.5,37.5,25,5202353
2018,1,S,0,9,1,10,0,90,10,5202502
2018,1,S,11,0,0,11,100,0,0,5202601
2018,1,S,4,1,2,7,57.1428571429,14.2857142857,28.5714285714,5202809
2018,1,N,1,3,3,7,14.2857142857,42.8571428571,42.8571428571,5203104
2018,1,S,21,2,1,24,87.5,8.3333333333,4.1666666667,5203203
2018,1,S,37,12,2,51,72.5490196078,23.5294117647,3.9215686275,5203302
2018,1,N,7,4,4,15,46.6666666667,26.6666666667,26.6666666667,5203401
2018,1,S,12,7,0,19,63.1578947368,36.8421052632,0,5203500
2018,1,S,0,4,1,5,0,80,20,5203559
2018,1,N,10,0,3,13,76.9230769231,0,23.0769230769,5203575
2018,1,S,3,0,3,6,50,0,50,5203609
