ano,classe,indice,meta,atingiu_meta,cod_municipio
2013,AI,6.4,5.2,1,5220207
2013,AF,0,4.8,0,5220264
2013,AI,5.3,5,1,5220264
2013,AI,6.1,5.4,1,5220280
2013,AF,4.9,5.2,0,5220405
2013,AI,5.9,5.5,1,5220405
2013,AF,3.9,3.9,1,5220454
2013,AI,5,4.5,1,5220454
2013,AF,0,4.8,0,5220504
2013,AI,5.7,5.1,1,5220504
2013,AF,4.7,4.3,1,5220603
2013,AI,5.9,5.1,1,5220603
2013,AI,5.1,4,1,5220686
2013,AF,4.1,0,0,5221007
2013,AI,5.5,5.7,0,5221007
2013,AI,4.9,4.1,1,5221080
2013,AI,5.3,4.8,1,5221197
2013,AI,7.3,6.2,1,5221304
2013,AF,4.2,4.5,0,5221403
2013,AI,5.2,5,1,5221403
2013,AI,4.9,4.9,1,5221452
2013,AI,6,5.6,1,5221502
2013,AF,4.8,4.8,1,5221551
2013,AI,4.8,4.2,1,5221551
2013,AF,4.8,5.1,0,5221577
2013,AI,4.9,4.9,1,5221577
2013,AF,4.1,4.5,0,5221601
2013,AI,5.5,5.1,1,5221601
2013,AF,5.5,0,0,5221700
2013,AI,5.8,5.7,1,5221700
2013,AI,5.1,6,0,5221809
2013,AF,3.9,4.6,0,5221858
2013,AI,5,4.6,1,5221858
2013,AI,5.3,4.7,1,5221908
2013,AF,0,5.5,0,5222005
2013,AI,5.8,6,0,5222005
2013,AF,4.5,4.3,1,5222054
2013,AI,5.5,4.4,1,5222054
2013,AF,4.1,4.3,0,5222203
2013,AI,4.3,5.2,0,5222203
2013,AI,5.6,4.7,1,5222302
2015,AF,4.6,4.3,1,5200050
2015,AI,5.5,5.3,1,5200050
2015,AI,5.1,5.4,0,5200100
2015,AF,4.2,3.8,1,5200134
2015,AI,6,5.2,1,5200134
2015,AI,5.4,0,0,5200159
2015,AI,5.2,5,1,5200175
2015,AI,6.2,4.4,1,5200209
2015,AI,4.7,4.3,1,5200258
2015,AF,4,5.1,0,5200308
2015,AI,5,5.3,0,5200308
2015,AF,5.1,4.3,1,5200555
2015,AI,6.1,4.9,1,5200555
2015,AI,4.7,4.6,1,5200605
2015,AF,4.9,4.2,1,5200803
2015,AI,5.1,4.5,1,5200803
2015,AI,5.1,5.2,0,5200829
2015,AI,5.9,5.2,1,5200852
2015,AF,4.9,4.8,1,5201108
2015,AI,5.7,5.4,1,5201108
2015,AI,0,5.3,0,5201207
2015,AF,0,4.8,0,5201306
2015,AI,6.7,5.8,1,5201306
2015,AF,3.7,4.5,0,5201405
2015,AI,5.3,5.4,0,5201405
2015,AF,5,4.6,1,5201454
2015,AI,5.6,4.2,1,5201454
2015,AI,5.6,5.7,0,5201504
2015,AI,6.1,5.3,1,5201603
2015,AF,4.6,4.6,1,5201702
2015,AI,5.6,4.7,1,5201702
2015,AI,5.3,4.5,1,5201801
2015,AI,5.2,4,1,5202155
2015,AI,5.4,5.3,1,5202353
2015,AI,6.7,5.1,1,5202502
2015,AI,6.5,5.4,1,5202601
2015,AF,0,4.7,0,5202809
2015,AI,5.3,5.3,1,5202809
2015,AF,0,5,0,5203104
2015,AI,0,4.4,0,5203104
2015,AF,5.1,5.5,0,5203203
2015,AI,5.9,5.2,1,5203203
2015,AI,5.4,4.4,1,5203302
2015,AI,5.7,5.2,1,5203401
2015,AF,4.8,4.9,0,5203500
2015,AI,5.9,5,1,5203500
2015,AI,5.6,4.5,1,5203559
2015,AF,0,5,0,5203575
2015,AI,5.1,4.7,1,5203575
2015,AI,5.2,5.5,0,5203609
2015,AI,5.9,4.9,1,5203807
2015,AI,6.3,6.7,0,5203906
2015,AI,6.3,6,1,5203939
2015,AI,5.4,5.2,1,5203962
2015,AI,4.8,4.3,1,5204003
2015,AI,5.6,5.3,1,5204102
2015,AF,4.5,4.8,0,5204250
2015,AI,5.7,5.1,1,5204250
2015,AF,5,4.7,1,5204300
2015,AI,5.6,4.8,1,5204300
2015,AI,5.8,5.5,1,5204409
2015,AF,4.8,4.3,1,5204508
2015,AI,5.5,5.3,1,5204508
2015,AI,4.9,5.2,0,5204557
2015,AF,0,3.9,0,5204607
2015,AI,5.6,4,1,5204607
2015,AF,5.5,4.6,1,5204656
2015,AI,5.1,5.5,0,5204656
2015,AI,5.3,5.7,0,5204706
2015,AI,6.3,5.7,1,5204805
2015,AF,0,5.1,0,5204854
2015,AI,4.7,5.4,0,5204854
2015,AF,4.1,4.6,0,5204904
2015,AI,5.3,5,1,5204904
2015,AF,0,5,0,5204953
2015,AI,5.5,5.1,1,5204953
2015,AF,0,3.8,0,5205000
2015,AI,5.5,5.7,0,5205000
2015,AI,5.3,5.1,1,5205059
2015,AF,5.6,5,1,5205109
2015,AI,6.8,5.8,1,5205109
2015,AI,5.3,5.1,1,5205208
2015,AI,4.3,4.5,0,5205307
2015,AI,6.6,5.5,1,5205406
2015,AI,5.4,5.9,0,5205455
2015,AF,5.7,4.8,1,5205471
2015,AI,6.6,5.5,1,5205471
2015,AF,3.8,4.5,0,5205497
2015,AI,5,5.2,0,5205497
2015,AF,3.5,4.2,0,5205513
2015,AI,5.3,4.8,1,5205513
2015,AF,0,4.6,0,5205521
2015,AI,4.9,5.1,0,5205521
2015,AI,6.1,5.3,1,5205703
2015,AI,5.8,5.7,1,5205802
2015,AI,7.2,5.4,1,5205901
2015,AF,4.3,4.6,0,5206206
2015,AI,4.7,4.9,0,5206206
2015,AF,4.5,4.6,0,5206305
2015,AI,5.2,4.7,1,5206305
2015,AI,5.6,5.1,1,5206404
2015,AI,5,4.6,1,5206701
2015,AI,5.8,4.8,1,5206800
2015,AI,0,5.4,0,5206909
2015,AI,5.3,5.4,0,5207253
2015,AF,4.5,4.5,1,5207352
2015,AI,5.8,5.8,1,5207352
2015,AF,0,4.8,0,5207402
2015,AI,6.1,5.8,1,5207402
2015,AF,0,5.1,0,5207501
2015,AI,5.3,5.3,1,5207501
2015,AI,5,4.9,1,5207535
2015,AI,0,5.5,0,5207600
2015,AI,6.3,5.7,1,5207808
2015,AI,4.5,4.4,1,5207907
2015,AF,4.3,5.2,0,5208004
2015,AI,5.2,5.5,0,5208004
2015,AI,6,5.1,1,5208103
2015,AF,5.3,4.9,1,5208152
2015,AI,5.2,5.2,1,5208152
2015,AI,5.2,4.2,1,5208301
2015,AI,5.7,5,1,5208400
2015,AI,5.9,6.3,0,5208509
2015,AI,6.9,5.7,1,5208608
2015,AF,4.6,4.1,1,5208707
2015,AI,5.6,5.3,1,5208707
2015,AF,3.8,3.9,0,5208806
2015,AI,5.2,5.2,1,5208806
2015,AF,0,5.1,0,5208905
2015,AI,5.5,5.9,0,5208905
2015,AF,0,5,0,5209101
2015,AI,5.9,5.4,1,5209101
2015,AF,0,0,0,5209150
2015,AI,5.9,5,1,5209150
2015,AI,5.6,4.9,1,5209200
2015,AI,5.4,5.2,1,5209291
2015,AF,4.4,4,1,5209408
2015,AI,4.6,4.5,1,5209408
2015,AI,5.5,6.6,0,5209457
2015,AF,4.2,4.5,0,5209705
2015,AI,4.8,5.3,0,5209705
2015,AI,5.7,5.1,1,5209804
2015,AI,4.9,4,1,5209903
2015,AF,5.3,5,1,5209937
2015,AI,5.8,5.6,1,5209937
2015,AF,4.8,4.6,1,5209952
2015,AI,5.2,5.5,0,5209952
2015,AF,4.7,4.8,0,5210000
2015,AI,6.3,5.5,1,5210000
2015,AF,5.5,5.6,0,5210109
2015,AI,6.3,6.5,0,5210109
2015,AI,6.4,5.9,1,5210158
2015,AF,0,4,0,5210208
2015,AI,6.5,5.2,1,5210208
2015,AI,0,5.4,0,5210307
2015,AF,4.9,4.9,1,5210406
2015,AI,6.4,5.6,1,5210406
2015,AI,7,5.3,1,5210562
2015,AI,6.5,5.9,1,5210604
2015,AI,6.3,5.1,1,5210802
2015,AF,3.8,5.4,0,5210901
2015,AI,5,6.1,0,5210901
2015,AI,5,4.6,1,5211008
2015,AF,5,5.1,0,5211206
2015,AI,5.5,5.6,0,5211206
2015,AI,6.5,5.6,1,5211305
2015,AI,6.5,6.2,1,5211404
2015,AF,0,5,0,5211503
2015,AI,6.4,5.5,1,5211503
2015,AF,5.3,5.2,1,5211701
2015,AI,6.2,5.6,1,5211701
2015,AI,6.3,5.7,1,5211800
2015,AF,4.7,5,0,5211909
2015,AI,5.8,5.4,1,5211909
2015,AI,6.1,6.3,0,5212006
2015,AI,6.8,6,1,5212055
2015,AF,5.2,4.8,1,5212105
2015,AI,6.2,5.1,1,5212105
2015,AF,5.2,5.8,0,5212204
2015,AI,6.2,4.9,1,5212204
2015,AI,0,4.6,0,5212253
2015,AF,0,3.8,0,5212303
2015,AI,5.2,4.2,1,5212303
2015,AF,0,3.6,0,5212501
2015,AI,5.5,5,1,5212501
2015,AI,5.8,4.6,1,5212600
2015,AI,4.6,3.9,1,5212709
2015,AI,5.9,4.8,1,5212808
2015,AI,4.9,4.9,1,5212956
2015,AI,5.5,4.8,1,5213004
2015,AI,4.7,5,0,5213053
2015,AF,5.3,4.5,1,5213087
2015,AI,5.9,5.3,1,5213087
2015,AF,0,4.1,0,5213103
2015,AI,6.2,5.7,1,5213103
2015,AI,0,5,0,5213400
2015,AI,4.4,4,1,5213509
2015,AF,0,4.9,0,5213707
2015,AI,6.1,5.5,1,5213707
2015,AF,4.4,4.9,0,5213756
2015,AI,5.8,4.7,1,5213756
2015,AI,5,4.7,1,5213772
2015,AF,3.9,4.9,0,5213806
2015,AI,5.5,5.4,1,5213806
2015,AI,5.8,5.6,1,5213855
2015,AI,0,5.8,0,5213905
2015,AF,4.2,5.1,0,5214002
2015,AI,5.2,4.7,1,5214002
2015,AI,5.5,4.5,1,5214051
2015,AI,5.3,5.1,1,5214101
2015,AI,5.8,5.8,1,5214408
2015,AF,4.9,5.2,0,5214507
2015,AI,5.5,5.5,1,5214507
2015,AF,4.5,4.7,0,5214606
2015,AI,5.1,4.8,1,5214606
2015,AI,5.9,5.6,1,5214705
2015,AF,4.5,3.9,1,5214838
2015,AI,4.7,4.4,1,5214838
2015,AI,0,6,0,5214861
2015,AI,6.6,5.4,1,5214879
2015,AI,4.6,4.3,1,5214903
2015,AI,5.3,5.8,0,5215009
2015,AI,5.6,6.1,0,5215207
2015,AI,4.6,5.2,0,5215231
2015,AI,4.7,4.9,0,5215256
2015,AF,5.3,5.6,0,5215306
2015,AI,6,5.5,1,5215306
2015,AF,4.9,5.7,0,5215405
2015,AI,5.5,5.9,0,5215405
2015,AI,6.8,6.4,1,5215504
2015,AF,4.3,4.2,1,5215603
2015,AI,4.5,4.7,0,5215603
2015,AI,5.5,6.5,0,5215652
2015,AF,5,4.7,1,5215702
2015,AI,5.6,5.9,0,5215702
2015,AI,0,6,0,5215801
2015,AI,6.2,5.5,1,5215900
2015,AI,5.9,5.9,1,5216007
2015,AI,6.4,5.3,1,5216304
2015,AF,0,5.7,0,5216403
2015,AI,6.2,4.9,1,5216403
2015,AI,5.8,5.4,1,5216452
2015,AI,6.3,5.5,1,5216809
2015,AI,4.8,0,0,5216908
2015,AF,4.4,4.9,0,5217104
2015,AI,0,5.3,0,5217104
2015,AF,4.5,4.7,0,5217203
2015,AI,5.5,5.5,1,5217203
2015,AI,5.3,5.4,0,5217302
2015,AI,5.7,5.7,1,5217401
2015,AF,3.9,4.3,0,5217609
2015,AI,5,4.8,1,5217609
2015,AF,4.6,5,0,5217708
2015,AI,5.6,5.3,1,5217708
2015,AF,4.2,4.7,0,5218003
2015,AI,5,4.9,1,5218003
2015,AI,5.7,5.5,1,5218052
2015,AI,5.4,5.2,1,5218102
2015,AF,5.3,5.2,1,5218300
2015,AI,5.9,4.8,1,5218300
2015,AF,5.2,5.2,1,5218508
2015,AI,6.5,5.5,1,5218508
2015,AI,6.4,6.4,1,5218607
2015,AI,6.3,5.4,1,5218706
2015,AI,5.6,5.1,1,5218789
2015,AF,5,5.3,0,5218805
2015,AI,6.9,5.9,1,5218805
2015,AF,5.9,5.8,1,5218904
2015,AI,6.9,6.1,1,5218904
2015,AI,0,6.2,0,5219001
2015,AI,6.7,5.7,1,5219100
2015,AI,5.6,4.1,1,5219209
2015,AI,5.6,5.2,1,5219258
2015,AI,5.8,5.1,1,5219308
2015,AI,5.2,5,1,5219407
2015,AI,0,5.6,0,5219456
2015,AI,5.8,6.2,0,5219506
2015,AF,4.8,4.6,1,5219605
2015,AI,5.1,5.2,0,5219605
2015,AF,5.6,5,1,5219704
2015,AI,5.5,5.4,1,5219704
2015,AI,5.6,4.9,1,5219712
2015,AI,5.4,5,1,5219738
2015,AF,3.7,4.5,0,5219753
2015,AI,4.4,4.6,0,5219753
2015,AF,4.1,3.7,1,5219803
2015,AI,5.1,4.2,1,5219803
2015,AI,7.1,5.2,1,5219902
2015,AI,4.7,5.2,0,5220009
2015,AI,5.9,5.8,1,5220058
2015,AF,5.2,5,1,5220108
2015,AI,6.2,5.7,1,5220108
2015,AI,5.7,5.2,1,5220157
2015,AI,6.2,5.5,1,5220207
2015,AF,5.1,5.1,1,5220264
2015,AI,5.5,5.3,1,5220264
2015,AI,5.8,5.7,1,5220280
2015,AF,4.7,5.5,0,5220405
2015,AI,5.6,5.8,0,5220405
2015,AF,4.3,4.2,1,5220454
2015,AI,5.3,4.8,1,5220454
2015,AF,0,5.2,0,5220504
2015,AI,5.7,5.4,1,5220504
2015,AF,0,4.6,0,5220603
2015,AI,5.8,5.4,1,5220603
2015,AI,4.7,4.3,1,5220686
2015,AF,0,4.3,0,5221007
2015,AI,5.5,6,0,5221007
2015,AI,4.3,4.4,0,5221080
2015,AI,4.7,5.1,0,5221197
2015,AI,6.4,6.4,1,5221304
2015,AF,4.5,4.9,0,5221403
2015,AI,5.5,5.3,1,5221403
2015,AI,5,5.2,0,5221452
2015,AI,6,5.8,1,5221502
2015,AF,4.8,5.1,0,5221551
2015,AI,5.2,4.5,1,5221551
2015,AF,4.3,5.5,0,5221577
2015,AI,4.4,5.2,0,5221577
2015,AF,4.9,4.9,1,5221601
2015,AI,5.6,5.3,1,5221601
2015,AF,5.7,5.7,1,5221700
2015,AI,5.9,5.9,1,5221700
2015,AI,5.3,6.2,0,5221809
2015,AF,3.9,5,0,5221858
2015,AI,4.9,4.9,1,5221858
2015,AI,4.2,5,0,5221908
2015,AF,0,5.8,0,5222005
2015,AI,6,6.2,0,5222005
2015,AF,5.7,4.7,1,5222054
2015,AI,6.1,4.7,1,5222054
2015,AF,4.3,4.7,0,5222203
2015,AI,4.6,5.5,0,5222203
2015,AI,5.8,4.9,1,5222302
2017,AF,0,4.5,0,5200050
2017,AI,0,5.5,0,5200050
2017,AI,0,5.7,0,5200100
2017,AF,0,4,0,5200134
2017,AI,0,5.4,0,5200134
2017,AI,0,5.6,0,5200159
2017,AI,0,5.3,0,5200175
2017,AI,0,4.7,0,5200209
2017,AI,0,4.6,0,5200258
2017,AF,0,5.4,0,5200308
2017,AI,0,5.6,0,5200308
2017,AF,0,4.6,0,5200555
2017,AI,0,5.2,0,5200555
2017,AI,0,4.9,0,5200605
2017,AF,0,4.5,0,5200803
2017,AI,0,4.8,0,5200803
2017,AI,0,5.5,0,5200829
2017,AI,0,5.4,0,5200852
2017,AF,0,5.1,0,5201108
2017,AI,0,5.7,0,5201108
2017,AI,0,5.6,0,5201207
2017,AF,0,5,0,5201306
2017,AI,0,6.1,0,5201306
2017,AF,0,4.8,0,5201405
2017,AI,0,5.6,0,5201405
2017,AF,0,4.9,0,5201454
2017,AI,0,4.5,0,5201454
2017,AI,0,6,0,5201504
2017,AI,0,5.6,0,5201603
2017,AF,0,4.9,0,5201702
2017,AI,0,5,0,5201702
2017,AI,0,4.8,0,5201801
2017,AI,0,4.3,0,5202155
2017,AI,0,5.6,0,5202353
2017,AI,0,5.4,0,5202502
2017,AI,0,5.7,0,5202601
2017,AF,0,5,0,5202809
2017,AI,0,5.6,0,5202809
2017,AF,0,5.3,0,5203104
2017,AI,0,4.7,0,5203104
2017,AF,0,5.7,0,5203203
2017,AI,0,5.4,0,5203203
2017,AI,0,4.7,0,5203302
2017,AI,0,5.5,0,5203401
2017,AF,0,5.1,0,5203500
2017,AI,0,5.3,0,5203500
2017,AI,0,4.8,0,5203559
2017,AF,0,5.2,0,5203575
2017,AI,0,5,0,5203575
2017,AI,0,5.8,0,5203609
2017,AI,0,5.2,0,5203807
2017,AI,0,6.9,0,5203906
2017,AI,0,6.2,0,5203939
2017,AI,0,5.4,0,5203962
2017,AI,0,4.5,0,5204003
2017,AI,0,5.6,0,5204102
2017,AF,0,5.1,0,5204250
2017,AI,0,5.4,0,5204250
2017,AF,0,5,0,5204300
2017,AI,0,5.1,0,5204300
2017,AI,0,5.8,0,5204409
2017,AF,0,4.5,0,5204508
2017,AI,0,5.6,0,5204508
2017,AI,0,5.5,0,5204557
2017,AF,0,4.2,0,5204607
2017,AI,0,4.3,0,5204607
2017,AF,0,4.8,0,5204656
2017,AI,0,5.8,0,5204656
2017,AI,0,6,0,5204706
2017,AI,0,6,0,5204805
2017,AF,0,5.4,0,5204854
2017,AI,0,5.6,0,5204854
2017,AF,0,4.8,0,5204904
2017,AI,0,5.2,0,5204904
2017,AF,0,5.3,0,5204953
2017,AI,0,5.4,0,5204953
2017,AF,0,4.1,0,5205000
2017,AI,0,6,0,5205000
2017,AI,0,5.4,0,5205059
2017,AF,0,5.2,0,5205109
2017,AI,0,6,0,5205109
2017,AI,0,5.4,0,5205208
2017,AI,0,4.8,0,5205307
2017,AI,0,5.7,0,5205406
2017,AI,0,6.1,0,5205455
2017,AF,0,5.1,0,5205471
2017,AI,0,5.8,0,5205471
2017,AF,0,4.8,0,5205497
2017,AI,0,5.4,0,5205497
2017,AF,0,4.4,0,5205513
2017,AI,0,5.1,0,5205513
2017,AF,0,4.8,0,5205521
2017,AI,0,5.4,0,5205521
2017,AI,0,5.6,0,5205703
2017,AI,0,6,0,5205802
2017,AI,0,5.7,0,5205901
2017,AF,0,4.9,0,5206206
2017,AI,0,5.2,0,5206206
2017,AF,0,4.8,0,5206305
2017,AI,0,4.9,0,5206305
2017,AI,0,5.4,0,5206404
2017,AI,0,4.9,0,5206701
2017,AI,0,5.1,0,5206800
2017,AI,0,5.7,0,5206909
2017,AI,0,5.7,0,5207253
2017,AF,0,4.7,0,5207352
2017,AI,0,6.1,0,5207352
2017,AF,0,5,0,5207402
2017,AI,0,6,0,5207402
2017,AF,0,5.3,0,5207501
2017,AI,0,5.6,0,5207501
2017,AI,0,5.1,0,5207535
2017,AI,0,5.7,0,5207600
2017,AI,0,6,0,5207808
2017,AI,0,4.7,0,5207907
2017,AF,0,5.5,0,5208004
2017,AI,0,5.8,0,5208004
2017,AI,0,5.4,0,5208103
2017,AF,0,5.2,0,5208152
2017,AI,0,5.5,0,5208152
2017,AI,0,4.5,0,5208301
2017,AI,0,5.3,0,5208400
2017,AI,0,6.6,0,5208509
2017,AI,0,5.9,0,5208608
2017,AF,0,4.4,0,5208707
2017,AI,0,5.5,0,5208707
2017,AF,0,4.1,0,5208806
2017,AI,0,5.5,0,5208806
2017,AF,0,5.3,0,5208905
2017,AI,0,6.1,0,5208905
2017,AF,0,5.2,0,5209101
2017,AI,0,5.6,0,5209101
2017,AF,0,0,0,5209150
2017,AI,0,5.3,0,5209150
2017,AI,0,5.2,0,5209200
2017,AI,0,5.4,0,5209291
2017,AF,0,4.2,0,5209408
2017,AI,0,4.8,0,5209408
2017,AI,0,6.8,0,5209457
2017,AF,0,4.8,0,5209705
2017,AI,0,5.6,0,5209705
2017,AI,0,5.4,0,5209804
2017,AI,0,4.3,0,5209903
2017,AF,0,5.3,0,5209937
2017,AI,0,5.8,0,5209937
2017,AF,0,4.8,0,5209952
2017,AI,0,5.8,0,5209952
2017,AF,0,5.1,0,5210000
2017,AI,0,5.7,0,5210000
2017,AF,0,5.9,0,5210109
2017,AI,0,6.7,0,5210109
2017,AI,0,6.1,0,5210158
2017,AF,0,4.2,0,5210208
2017,AI,0,5.5,0,5210208
2017,AI,0,5.6,0,5210307
2017,AF,0,5.2,0,5210406
2017,AI,0,5.8,0,5210406
2017,AI,0,5.6,0,5210562
2017,AI,0,6.2,0,5210604
2017,AI,0,5.4,0,5210802
2017,AF,0,5.7,0,5210901
2017,AI,0,6.3,0,5210901
2017,AI,0,4.9,0,5211008
2017,AF,0,5.4,0,5211206
2017,AI,0,5.8,0,5211206
2017,AI,0,5.8,0,5211305
2017,AI,0,6.4,0,5211404
2017,AF,0,5.2,0,5211503
2017,AI,0,5.7,0,5211503
2017,AF,0,5.5,0,5211701
2017,AI,0,5.9,0,5211701
2017,AI,0,6,0,5211800
2017,AF,0,5.3,0,5211909
2017,AI,0,5.6,0,5211909
2017,AI,0,6.5,0,5212006
2017,AI,0,6.3,0,5212055
2017,AF,0,5.1,0,5212105
2017,AI,0,5.4,0,5212105
2017,AF,0,6,0,5212204
2017,AI,0,5.2,0,5212204
2017,AI,0,4.9,0,5212253
2017,AF,0,4.1,0,5212303
2017,AI,0,4.5,0,5212303
2017,AF,0,3.8,0,5212501
2017,AI,0,5.3,0,5212501
2017,AI,0,4.9,0,5212600
2017,AI,0,4.2,0,5212709
2017,AI,0,5.1,0,5212808
2017,AI,0,5.2,0,5212956
2017,AI,0,5.1,0,5213004
2017,AI,0,5.3,0,5213053
2017,AF,0,4.8,0,5213087
2017,AI,0,5.5,0,5213087
2017,AF,0,4.4,0,5213103
2017,AI,0,5.9,0,5213103
2017,AI,0,5.2,0,5213400
2017,AI,0,4.3,0,5213509
2017,AF,0,5.2,0,5213707
2017,AI,0,5.7,0,5213707
2017,AF,0,5.2,0,5213756
2017,AI,0,5,0,5213756
2017,AI,0,5,0,5213772
2017,AF,0,5.2,0,5213806
2017,AI,0,5.7,0,5213806
2017,AI,0,5.8,0,5213855
2017,AI,0,6,0,5213905
2017,AF,0,5.3,0,5214002
2017,AI,0,5,0,5214002
2017,AI,0,4.7,0,5214051
2017,AI,0,5.4,0,5214101
2017,AI,0,6.1,0,5214408
2017,AF,0,5.4,0,5214507
2017,AI,0,5.8,0,5214507
2017,AF,0,5,0,5214606
2017,AI,0,5.1,0,5214606
2017,AI,0,5.9,0,5214705
2017,AF,0,4.2,0,5214838
2017,AI,0,4.6,0,5214838
2017,AI,0,6.2,0,5214861
2017,AI,0,5.7,0,5214879
2017,AI,0,4.6,0,5214903
2017,AI,0,6.1,0,5215009
2017,AI,0,6.3,0,5215207
2017,AI,0,5.4,0,5215231
2017,AI,0,5.2,0,5215256
2017,AF,0,5.8,0,5215306
2017,AI,0,5.7,0,5215306
2017,AF,0,5.9,0,5215405
2017,AI,0,6.2,0,5215405
2017,AI,0,6.6,0,5215504
2017,AF,0,4.4,0,5215603
2017,AI,0,5,0,5215603
2017,AI,0,6.7,0,5215652
2017,AF,0,5,0,5215702
2017,AI,0,6.2,0,5215702
2017,AI,0,6.3,0,5215801
2017,AI,0,5.7,0,5215900
2017,AI,0,6.2,0,5216007
2017,AI,0,5.6,0,5216304
2017,AF,0,5.9,0,5216403
2017,AI,0,5.1,0,5216403
2017,AI,0,5.7,0,5216452
2017,AI,0,5.8,0,5216809
2017,AI,0,5.1,0,5216908
2017,AF,0,5.1,0,5217104
2017,AI,0,5.6,0,5217104
2017,AF,0,5,0,5217203
2017,AI,0,5.8,0,5217203
2017,AI,0,5.7,0,5217302
2017,AI,0,6,0,5217401
2017,AF,0,4.6,0,5217609
2017,AI,0,5,0,5217609
2017,AF,0,5.3,0,5217708
2017,AI,0,5.6,0,5217708
2017,AF,0,5,0,5218003
2017,AI,0,5.2,0,5218003
2017,AI,0,5.8,0,5218052
2017,AI,0,5.5,0,5218102
2017,AF,0,5.5,0,5218300
2017,AI,0,5.1,0,5218300
2017,AF,0,5.4,0,5218508
2017,AI,0,5.8,0,5218508
2017,AI,0,6.6,0,5218607
2017,AI,0,5.6,0,5218706
2017,AI,0,5.3,0,5218789
2017,AF,0,5.6,0,5218805
2017,AI,0,6.2,0,5218805
2017,AF,0,6,0,5218904
2017,AI,0,6.3,0,5218904
2017,AI,0,6.4,0,5219001
2017,AI,0,6,0,5219100
2017,AI,0,4.4,0,5219209
2017,AI,0,5.5,0,5219258
2017,AI,0,5.4,0,5219308
2017,AI,0,5.3,0,5219407
2017,AI,0,5.8,0,5219456
2017,AI,0,6.4,0,5219506
2017,AF,0,4.8,0,5219605
2017,AI,0,5.5,0,5219605
2017,AF,0,5.3,0,5219704
2017,AI,0,5.6,0,5219704
2017,AI,0,5.2,0,5219712
2017,AI,0,5.3,0,5219738
2017,AF,0,4.8,0,5219753
2017,AI,0,4.9,0,5219753
2017,AF,0,4,0,5219803
2017,AI,0,4.5,0,5219803
2017,AI,0,5.5,0,5219902
2017,AI,0,5.4,0,5220009
2017,AI,0,6.1,0,5220058
2017,AF,0,5.3,0,5220108
2017,AI,0,5.9,0,5220108
2017,AI,0,5.5,0,5220157
2017,AI,0,5.7,0,5220207
2017,AF,0,5.4,0,5220264
2017,AI,0,5.5,0,5220264
2017,AI,0,6,0,5220280
2017,AF,0,5.8,0,5220405
2017,AI,0,6,0,5220405
2017,AF,0,4.5,0,5220454
2017,AI,0,5.1,0,5220454
2017,AF,0,5.4,0,5220504
2017,AI,0,5.7,0,5220504
2017,AF,0,4.9,0,5220603
2017,AI,0,5.7,0,5220603
2017,AI,0,4.6,0,5220686
2017,AF,0,4.6,0,5221007
2017,AI,0,6.2,0,5221007
2017,AI,0,4.7,0,5221080
2017,AI,0,5.3,0,5221197
2017,AI,0,6.6,0,5221304
2017,AF,0,5.1,0,5221403
2017,AI,0,5.6,0,5221403
2017,AI,0,5.5,0,5221452
2017,AI,0,6.1,0,5221502
2017,AF,0,5.4,0,5221551
2017,AI,0,4.8,0,5221551
2017,AF,0,5.7,0,5221577
2017,AI,0,5.5,0,5221577
2017,AF,0,5.1,0,5221601
2017,AI,0,5.6,0,5221601
2017,AF,0,5.9,0,5221700
2017,AI,0,6.2,0,5221700
2017,AI,0,6.5,0,5221809
2017,AF,0,5.3,0,5221858
2017,AI,0,5.2,0,5221858
2017,AI,0,5.3,0,5221908
2017,AF,0,6,0,5222005
2017,AI,0,6.4,0,5222005
2017,AF,0,4.9,0,5222054
2017,AI,0,5,0,5222054
2017,AF,0,4.9,0,5222203
2017,AI,0,5.8,0,5222203
2017,AI,0,5.2,0,5222302
2019,AF,0,4.8,0,5200050
2019,AI,0,5.8,0,5200050
2019,AI,0,5.9,0,5200100
2019,AF,0,4.3,0,5200134
2019,AI,0,5.7,0,5200134
2019,AI,0,5.9,0,5200159
2019,AI,0,5.6,0,5200175
2019,AI,0,5,0,5200209
2019,AI,0,4.9,0,5200258
2019,AF,0,5.6,0,5200308
2019,AI,0,5.8,0,5200308
2019,AF,0,4.8,0,5200555
2019,AI,0,5.5,0,5200555
2019,AI,0,5.2,0,5200605
2019,AF,0,4.8,0,5200803
2019,AI,0,5.1,0,5200803
2019,AI,0,5.8,0,5200829
2019,AI,0,5.7,0,5200852
2019,AF,0,5.3,0,5201108
2019,AI,0,6,0,5201108
2019,AI,0,5.9,0,5201207
2019,AF,0,5.3,0,5201306
2019,AI,0,6.3,0,5201306
2019,AF,0,5,0,5201405
2019,AI,0,5.9,0,5201405
2019,AF,0,5.1,0,5201454
2019,AI,0,4.8,0,5201454
2019,AI,0,6.2,0,5201504
2019,AI,0,5.9,0,5201603
2019,AF,0,5.2,0,5201702
2019,AI,0,5.3,0,5201702
2019,AI,0,5.1,0,5201801
2019,AI,0,4.6,0,5202155
2019,AI,0,5.8,0,5202353
2019,AI,0,5.7,0,5202502
2019,AI,0,6,0,5202601
2019,AF,0,5.2,0,5202809
2019,AI,0,5.9,0,5202809
2019,AF,0,5.5,0,5203104
2019,AI,0,5,0,5203104
2019,AF,0,5.9,0,5203203
2019,AI,0,5.7,0,5203203
